site_id,utc_time,epoch_time,lat,lon,sitetype,pm25,pm10,no2,co,o3,so2,weather,temperature,pressure,humidity,wind_direction,wind_speed_kmph
fengtaihuayuan_aq,2018-05-31 10:00:00,1527760800,39.86,116.28,Urban Stations,19,54,7,0.5,234,3,CLEAR_DAY,34.29,1004.57,12.4,189.59,7.7
yungang_aq,2018-05-31 10:00:00,1527760800,39.82,116.15,Urban Stations,20,43,16,0.4,204,2,CLEAR_DAY,33.37,995.56,13.64,183.08,8.57
gucheng_aq,2018-05-31 10:00:00,1527760800,39.91,116.18,Urban Stations,25,50,18,0.4,231,3,CLEAR_DAY,34.1,998.11,12.67,179.85,7.99
fangshan_aq,2018-05-31 10:00:00,1527760800,39.74,116.14,Suburban Stations,21,70,20,0.4,245,2,CLEAR_DAY,33.14,998.45,13.88,186.34,8.43
daxing_aq,2018-05-31 10:00:00,1527760800,39.72,116.4,Suburban Stations,10,59,15,0.3,200,2,CLEAR_DAY,34,1008.03,13.75,201.1,8.66
yizhuang_aq,2018-05-31 10:00:00,1527760800,39.8,116.51,Suburban Stations,15,39,24,0.3,215,3,CLEAR_DAY,34,1008.24,13.1,202.99,8.39
tongzhou_aq,2018-05-31 10:00:00,1527760800,39.89,116.66,Suburban Stations,12,64,19,0.3,212,3,CLEAR_DAY,34.09,1009.16,13.63,196.12,6.77
shunyi_aq,2018-05-31 10:00:00,1527760800,40.13,116.66,Suburban Stations,20,51,32,0.4,258,3,CLEAR_DAY,34.2,1007.2,14.84,187.53,6.54
pingchang_aq,2018-05-31 10:00:00,1527760800,40.22,116.23,Suburban Stations,20,54,12,0.4,247,7,CLEAR_DAY,35,986.81,14.61,163.42,10.45
mentougou_aq,2018-05-31 10:00:00,1527760800,39.94,116.11,Suburban Stations,21,60,33,0.4,208,3,CLEAR_DAY,33.95,984.34,14.21,169.58,9.15
pinggu_aq,2018-05-31 10:00:00,1527760800,40.14,117.1,Suburban Stations,15,41,22,0.3,227,2,CLEAR_DAY,33.87,994.18,22.46,192.05,5.91
huairou_aq,2018-05-31 10:00:00,1527760800,40.33,116.63,Suburban Stations,11,34,10,0.3,211,2,CLEAR_DAY,34.08,988.22,18.56,178.93,8.95
miyun_aq,2018-05-31 10:00:00,1527760800,40.37,116.83,Suburban Stations,4,14,,0.2,179,2,CLEAR_DAY,34.14,988.49,21.82,185.43,8.64
yanqin_aq,2018-05-31 10:00:00,1527760800,40.45,115.97,Suburban Stations,22,70,13,0.4,226,2,CLEAR_DAY,31.45,937.55,19.15,156.06,14.64
dingling_aq,2018-05-31 10:00:00,1527760800,40.29,116.22,Other Stations,15,44,11,0.4,,6,CLEAR_DAY,34.79,973.01,16.34,161.65,11.6
badaling_aq,2018-05-31 10:00:00,1527760800,40.37,115.99,Other Stations,43,77,26,0.4,204,2,CLEAR_DAY,32.06,943.97,18.53,153.01,14
miyunshuiku_aq,2018-05-31 10:00:00,1527760800,40.5,116.91,Other Stations,14,42,14,0.3,241,2,CLEAR_DAY,34.06,978.77,24.88,187.05,9.67
donggaocun_aq,2018-05-31 10:00:00,1527760800,40.1,117.12,Other Stations,10,30,10,0.3,188,4,CLEAR_DAY,33.8,996.06,21.95,188.78,5.71
yongledian_aq,2018-05-31 10:00:00,1527760800,39.71,116.78,Other Stations,25,63,17,0.6,211,2,CLEAR_DAY,34.47,1010.14,14.32,195,8.25
yufa_aq,2018-05-31 10:00:00,1527760800,39.52,116.3,Other Stations,26,69,19,0.3,183,2,CLEAR_DAY,33.93,1008.84,14.76,194.04,7.98
liulihe_aq,2018-05-31 10:00:00,1527760800,39.58,116,Other Stations,21,40,7,0.3,207,4,CLEAR_DAY,33.08,1000.79,15.05,186.61,7.41
qianmen_aq,2018-05-31 10:00:00,1527760800,39.9,116.39,Stations Near Traffic,19,29,41,0.4,183,3,CLEAR_DAY,34.07,1006.5,12.07,194.25,7.13
yongdingmennei_aq,2018-05-31 10:00:00,1527760800,39.88,116.39,Stations Near Traffic,24,35,33,0.7,185,6,CLEAR_DAY,34.15,1006.6,12.21,194.56,7.26
xizhimenbei_aq,2018-05-31 10:00:00,1527760800,39.95,116.35,Stations Near Traffic,22,59,78,0.6,166,4,CLEAR_DAY,34.54,1003.91,12.15,183.74,7.09
nansanhuan_aq,2018-05-31 10:00:00,1527760800,39.86,116.37,Stations Near Traffic,11,62,96,0.6,125,2,CLEAR_DAY,34.2,1006.58,12.51,195.1,7.59
dongsihuan_aq,2018-05-31 10:00:00,1527760800,39.94,116.48,Stations Near Traffic,44,49,27,0.4,214,3,CLEAR_DAY,34,1007.68,12.19,196.15,6.67
dongsi_aq,2018-05-31 11:00:00,1527764400,39.93,116.42,Urban Stations,19,65,18,0.4,211,3,CLEAR_DAY,32.79,1006.42,13.1,198.57,6.41
tiantan_aq,2018-05-31 11:00:00,1527764400,39.89,116.41,Urban Stations,32,57,23,0.3,189,2,CLEAR_DAY,32.81,1006.76,13.14,200.2,6.71
guanyuan_aq,2018-05-31 11:00:00,1527764400,39.93,116.34,Urban Stations,19,82,30,0.1,232,2,CLEAR_DAY,32.56,1004.94,13.04,194.84,6.54
wanshouxigong_aq,2018-05-31 11:00:00,1527764400,39.88,116.35,Urban Stations,28,47,,0.4,141,2,CLEAR_DAY,32.62,1005.96,13.28,198.14,6.87
aotizhongxin_aq,2018-05-31 11:00:00,1527764400,39.98,116.4,Urban Stations,17,51,23,0.4,220,4,CLEAR_DAY,32.85,1005.5,12.77,194.32,5.67
nongzhanguan_aq,2018-05-31 11:00:00,1527764400,39.94,116.46,Urban Stations,19,47,28,0.5,192,4,CLEAR_DAY,32.85,1007.67,13.1,201.7,6.28
wanliu_aq,2018-05-31 11:00:00,1527764400,39.99,116.29,Urban Stations,23,87,40,0.2,231,4,CLEAR_DAY,32.35,1002,13.22,185.83,6.05
beibuxinqu_aq,2018-05-31 11:00:00,1527764400,40.09,116.17,Urban Stations,20,96,19,0.4,197,2,CLEAR_DAY,32.63,989.05,15.23,170.29,6.86
zhiwuyuan_aq,2018-05-31 11:00:00,1527764400,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,32.12,997.29,13.55,179.65,6.39
fengtaihuayuan_aq,2018-05-31 11:00:00,1527764400,39.86,116.28,Urban Stations,14,66,12,0.4,213,3,CLEAR_DAY,32.23,1004.8,13.47,195.36,7.03
yungang_aq,2018-05-31 11:00:00,1527764400,39.82,116.15,Urban Stations,18,45,18,0.3,182,2,CLEAR_DAY,31.37,996.33,15.11,191.95,7.38
gucheng_aq,2018-05-31 11:00:00,1527764400,39.91,116.18,Urban Stations,28,58,21,0.4,209,2,CLEAR_DAY,31.94,998.27,13.9,187.91,6.85
fangshan_aq,2018-05-31 11:00:00,1527764400,39.74,116.14,Suburban Stations,18,70,25,0.3,210,2,CLEAR_DAY,31.07,999.1,15.33,193.64,7.28
daxing_aq,2018-05-31 11:00:00,1527764400,39.72,116.4,Suburban Stations,20,76,23,0.3,194,2,CLEAR_DAY,32.06,1008.22,15.05,202.16,8.35
yizhuang_aq,2018-05-31 11:00:00,1527764400,39.8,116.51,Suburban Stations,16,41,32,0.3,196,2,CLEAR_DAY,32.77,1008.39,14.84,205.69,8.22
tongzhou_aq,2018-05-31 11:00:00,1527764400,39.89,116.66,Suburban Stations,12,56,21,0.3,189,2,CLEAR_DAY,32.08,1009.32,15.22,199.89,6.41
shunyi_aq,2018-05-31 11:00:00,1527764400,40.13,116.66,Suburban Stations,23,79,43,0.4,230,3,CLEAR_DAY,32.92,1007.55,16.64,190.36,4.69
pingchang_aq,2018-05-31 11:00:00,1527764400,40.22,116.23,Suburban Stations,23,65,19,0.4,242,7,CLEAR_DAY,33,987.57,16.1,165.97,7.06
mentougou_aq,2018-05-31 11:00:00,1527764400,39.94,116.11,Suburban Stations,19,62,38,0.4,188,2,CLEAR_DAY,31.86,984.73,16.04,179.2,7.31
pinggu_aq,2018-05-31 11:00:00,1527764400,40.14,117.1,Suburban Stations,19,67,24,0.3,220,2,CLEAR_DAY,31.87,994.18,24.71,174.64,3.95
huairou_aq,2018-05-31 11:00:00,1527764400,40.33,116.63,Suburban Stations,16,59,19,0.4,216,2,CLEAR_DAY,32.15,988.49,21.06,182.27,5.83
miyun_aq,2018-05-31 11:00:00,1527764400,40.37,116.83,Suburban Stations,12,66,22,0.4,237,2,CLEAR_DAY,32,988.73,24.82,181.69,5.84
yanqin_aq,2018-05-31 11:00:00,1527764400,40.45,115.97,Suburban Stations,21,70,15,0.4,239,3,CLEAR_DAY,30,937.91,21.7,154.02,10.29
dingling_aq,2018-05-31 11:00:00,1527764400,40.29,116.22,Other Stations,20,62,18,0.4,236,7,CLEAR_DAY,32.84,973.53,18.17,162.56,7.75
badaling_aq,2018-05-31 11:00:00,1527764400,40.37,115.99,Other Stations,47,90,34,0.5,201,2,CLEAR_DAY,30.42,944.3,20.76,151.39,9.87
miyunshuiku_aq,2018-05-31 11:00:00,1527764400,40.5,116.91,Other Stations,17,46,14,0.3,233,2,CLEAR_DAY,32,979.03,28.78,182.32,7.09
donggaocun_aq,2018-05-31 11:00:00,1527764400,40.1,117.12,Other Stations,14,39,10,0.3,185,3,CLEAR_DAY,31.8,996.12,24.08,171.63,4.03
yongledian_aq,2018-05-31 11:00:00,1527764400,39.71,116.78,Other Stations,15,79,24,0.7,170,2,CLEAR_DAY,31.55,1010.37,16.18,197.79,8.36
yufa_aq,2018-05-31 11:00:00,1527764400,39.52,116.3,Other Stations,43,,20,0.4,165,3,CLEAR_DAY,31.22,1009.03,16.66,189.16,7.56
liulihe_aq,2018-05-31 11:00:00,1527764400,39.58,116,Other Stations,25,104,14,0.3,229,3,CLEAR_DAY,31.74,1001.16,17.02,188.34,5.86
qianmen_aq,2018-05-31 11:00:00,1527764400,39.9,116.39,Stations Near Traffic,31,78,43,0.4,186,3,CLEAR_DAY,32.91,1006.69,13.05,200.05,6.65
yongdingmennei_aq,2018-05-31 11:00:00,1527764400,39.88,116.39,Stations Near Traffic,21,68,30,0.4,195,5,CLEAR_DAY,32.75,1006.74,13.21,200.13,6.78
xizhimenbei_aq,2018-05-31 11:00:00,1527764400,39.95,116.35,Stations Near Traffic,26,79,115,0.6,142,5,CLEAR_DAY,32.62,1004.04,12.98,191.14,6.01
nansanhuan_aq,2018-05-31 11:00:00,1527764400,39.86,116.37,Stations Near Traffic,12,60,86,0.5,143,2,CLEAR_DAY,32.57,1006.67,13.51,199.96,7.13
dongsihuan_aq,2018-05-31 11:00:00,1527764400,39.94,116.48,Stations Near Traffic,37,48,25,0.4,198,4,CLEAR_DAY,32.85,1007.96,13.24,202.03,6.14
dongsi_aq,2018-05-31 12:00:00,1527768000,39.93,116.42,Urban Stations,22,89,25,0.4,198,3,CLEAR_NIGHT,30.82,1006.92,14.65,205.87,5.82
tiantan_aq,2018-05-31 12:00:00,1527768000,39.89,116.41,Urban Stations,15,41,29,0.4,174,2,CLEAR_NIGHT,30.42,1007.2,14.91,206.23,6.32
guanyuan_aq,2018-05-31 12:00:00,1527768000,39.93,116.34,Urban Stations,17,66,30,0.1,198,2,CLEAR_NIGHT,30.59,1005,14.64,203.7,5.93
wanshouxigong_aq,2018-05-31 12:00:00,1527768000,39.88,116.35,Urban Stations,24,55,,0.3,123,2,CLEAR_NIGHT,30.47,1006.45,14.92,205.22,6.42
aotizhongxin_aq,2018-05-31 12:00:00,1527768000,39.98,116.4,Urban Stations,19,61,24,0.4,213,4,CLEAR_NIGHT,31.04,1005.95,13.93,204.7,4.85
nongzhanguan_aq,2018-05-31 12:00:00,1527768000,39.94,116.46,Urban Stations,17,50,32,0.5,191,4,CLEAR_NIGHT,30.39,1008.13,14.69,206.91,5.86
wanliu_aq,2018-05-31 12:00:00,1527768000,39.99,116.29,Urban Stations,7,76,42,0.2,185,3,CLEAR_NIGHT,30.94,1001.98,14.52,199.27,4.85
beibuxinqu_aq,2018-05-31 12:00:00,1527768000,40.09,116.17,Urban Stations,16,75,21,0.4,175,2,CLEAR_NIGHT,30.92,989.83,16.59,184.61,4.29
zhiwuyuan_aq,2018-05-31 12:00:00,1527768000,40,116.21,Urban Stations,,,,,,,CLEAR_NIGHT,30.92,993.83,16.01,193.71,4.92
fengtaihuayuan_aq,2018-05-31 12:00:00,1527768000,39.86,116.28,Urban Stations,13,66,23,0.4,166,2,CLEAR_NIGHT,30.11,1004.68,15.15,203.68,6.51
yungang_aq,2018-05-31 12:00:00,1527768000,39.82,116.15,Urban Stations,22,52,29,0.4,152,2,CLEAR_NIGHT,29.42,996.48,16.9,204.41,6.39
gucheng_aq,2018-05-31 12:00:00,1527768000,39.91,116.18,Urban Stations,27,59,29,0.4,185,2,CLEAR_NIGHT,30.45,998.43,15.81,200.9,5.91
fangshan_aq,2018-05-31 12:00:00,1527768000,39.74,116.14,Suburban Stations,25,107,44,0.4,172,2,CLEAR_NIGHT,29.07,999.15,17.17,204.64,6.32
daxing_aq,2018-05-31 12:00:00,1527768000,39.72,116.4,Suburban Stations,14,60,27,0.3,166,2,CLEAR_NIGHT,29.19,1008.66,16.97,203.67,8.3
yizhuang_aq,2018-05-31 12:00:00,1527768000,39.8,116.51,Suburban Stations,15,56,65,0.3,136,2,CLEAR_NIGHT,30.83,1008.82,16.84,206.99,8.16
tongzhou_aq,2018-05-31 12:00:00,1527768000,39.89,116.66,Suburban Stations,14,78,44,0.4,162,2,CLEAR_NIGHT,26.61,1009.78,17.07,202.41,6.31
shunyi_aq,2018-05-31 12:00:00,1527768000,40.13,116.66,Suburban Stations,23,75,56,0.4,186,2,CLEAR_NIGHT,29.97,1007.79,18.45,193.19,3.04
pingchang_aq,2018-05-31 12:00:00,1527768000,40.22,116.23,Suburban Stations,25,71,24,0.4,203,6,CLEAR_NIGHT,31,987.96,17.24,176.21,3.6
mentougou_aq,2018-05-31 12:00:00,1527768000,39.94,116.11,Suburban Stations,21,71,51,0.4,158,3,CLEAR_NIGHT,30.12,985.69,17.99,196.43,5.71
pinggu_aq,2018-05-31 12:00:00,1527768000,40.14,117.1,Suburban Stations,20,104,28,0.3,184,2,CLEAR_NIGHT,28,995.22,26.02,141.55,3.12
huairou_aq,2018-05-31 12:00:00,1527768000,40.33,116.63,Suburban Stations,17,80,25,0.5,194,2,CLEAR_NIGHT,29.14,988.5,23.28,192.41,2.71
miyun_aq,2018-05-31 12:00:00,1527768000,40.37,116.83,Suburban Stations,26,73,25,0.5,222,2,CLEAR_NIGHT,28.15,989.11,27.25,170.04,3.05
yanqin_aq,2018-05-31 12:00:00,1527768000,40.45,115.97,Suburban Stations,22,80,17,0.5,226,3,CLEAR_NIGHT,28,938.38,23.96,152.04,5.55
dingling_aq,2018-05-31 12:00:00,1527768000,40.29,116.22,Other Stations,25,73,19,0.5,184,6,CLEAR_NIGHT,30.84,973.94,19.5,169.48,3.7
badaling_aq,2018-05-31 12:00:00,1527768000,40.37,115.99,Other Stations,44,101,54,0.5,168,2,CLEAR_NIGHT,28.42,944.75,23.12,151.07,5.36
miyunshuiku_aq,2018-05-31 12:00:00,1527768000,40.5,116.91,Other Stations,18,53,16,0.4,233,3,CLEAR_NIGHT,28,979.43,31.71,170.31,4.23
donggaocun_aq,2018-05-31 12:00:00,1527768000,40.1,117.12,Other Stations,33,,9,0.2,156,2,CLEAR_NIGHT,28,997.44,25.22,144.37,3.34
yongledian_aq,2018-05-31 12:00:00,1527768000,39.71,116.78,Other Stations,23,68,19,0.8,93,2,CLEAR_NIGHT,27.48,1010.8,18.18,199.85,8.74
yufa_aq,2018-05-31 12:00:00,1527768000,39.52,116.3,Other Stations,80,213,43,0.4,116,3,CLEAR_NIGHT,26.11,1009.48,18.66,187.87,7.39
liulihe_aq,2018-05-31 12:00:00,1527768000,39.58,116,Other Stations,27,102,25,0.3,182,3,CLEAR_NIGHT,29,1001.41,18.71,200.04,4.52
qianmen_aq,2018-05-31 12:00:00,1527768000,39.9,116.39,Stations Near Traffic,40,55,51,0.5,167,3,CLEAR_NIGHT,30.22,1007.12,14.92,206.21,6.28
yongdingmennei_aq,2018-05-31 12:00:00,1527768000,39.88,116.39,Stations Near Traffic,21,53,54,0.4,160,6,CLEAR_NIGHT,30.45,1007.18,14.92,206.16,6.38
xizhimenbei_aq,2018-05-31 12:00:00,1527768000,39.95,116.35,Stations Near Traffic,23,65,98,0.6,125,4,CLEAR_NIGHT,30.92,1004.14,14.35,202.5,5.11
nansanhuan_aq,2018-05-31 12:00:00,1527768000,39.86,116.37,Stations Near Traffic,14,69,102,0.6,105,2,CLEAR_NIGHT,30.23,1007.12,15.23,205.63,6.75
dongsihuan_aq,2018-05-31 12:00:00,1527768000,39.94,116.48,Stations Near Traffic,32,48,32,0.4,188,4,CLEAR_NIGHT,30.42,1008.36,14.83,207.25,5.64
dongsi_aq,2018-05-31 13:00:00,1527771600,39.93,116.42,Urban Stations,25,78,38,0.5,153,3,CLEAR_NIGHT,29.8,1007.42,16.04,212.74,5.91
tiantan_aq,2018-05-31 13:00:00,1527771600,39.89,116.41,Urban Stations,13,,35,0.4,137,2,CLEAR_NIGHT,29.28,1007.77,16.18,210.91,6.55
guanyuan_aq,2018-05-31 13:00:00,1527771600,39.93,116.34,Urban Stations,36,72,40,0.3,155,2,CLEAR_NIGHT,29.33,1005.58,16.05,213.65,5.91
wanshouxigong_aq,2018-05-31 13:00:00,1527771600,39.88,116.35,Urban Stations,23,70,,0.4,119,2,CLEAR_NIGHT,29.12,1007.07,16.32,211.77,6.63
aotizhongxin_aq,2018-05-31 13:00:00,1527771600,39.98,116.4,Urban Stations,22,60,30,0.4,178,4,CLEAR_NIGHT,30.26,1006.36,15.52,217.49,4.37
nongzhanguan_aq,2018-05-31 13:00:00,1527771600,39.94,116.46,Urban Stations,22,59,42,0.5,153,4,CLEAR_NIGHT,29.36,1008.69,16.18,209.59,6.17
wanliu_aq,2018-05-31 13:00:00,1527771600,39.99,116.29,Urban Stations,24,77,59,0.3,140,4,CLEAR_NIGHT,29.79,1002.8,15.63,219.1,4.3
beibuxinqu_aq,2018-05-31 13:00:00,1527771600,40.09,116.17,Urban Stations,18,96,24,0.4,152,2,CLEAR_NIGHT,28.95,991.15,17.59,225.7,3.1
zhiwuyuan_aq,2018-05-31 13:00:00,1527771600,40,116.21,Urban Stations,,,,,,,CLEAR_NIGHT,29.66,994.29,17.1,220.07,4.24
fengtaihuayuan_aq,2018-05-31 13:00:00,1527771600,39.86,116.28,Urban Stations,21,86,43,0.4,115,2,CLEAR_NIGHT,28.45,1005.34,16.54,213.19,6.63
yungang_aq,2018-05-31 13:00:00,1527771600,39.82,116.15,Urban Stations,26,67,36,0.4,122,2,CLEAR_NIGHT,27.54,996.71,18.17,219.78,6.35
gucheng_aq,2018-05-31 13:00:00,1527771600,39.91,116.18,Urban Stations,29,76,41,0.4,157,3,CLEAR_NIGHT,29.01,998.89,16.98,217.06,5.75
fangshan_aq,2018-05-31 13:00:00,1527771600,39.74,116.14,Suburban Stations,63,132,69,0.5,124,2,CLEAR_NIGHT,27.07,999.46,18.38,219.56,6.35
daxing_aq,2018-05-31 13:00:00,1527771600,39.72,116.4,Suburban Stations,16,68,25,0.3,157,2,CLEAR_NIGHT,27.26,1009.29,18.25,204.73,9.11
yizhuang_aq,2018-05-31 13:00:00,1527771600,39.8,116.51,Suburban Stations,23,91,94,0.5,89,3,CLEAR_NIGHT,29.38,1009.43,17.98,205.59,8.88
tongzhou_aq,2018-05-31 13:00:00,1527771600,39.89,116.66,Suburban Stations,14,84,54,0.4,127,2,CLEAR_NIGHT,23.48,1010.41,18.46,200.27,6.96
shunyi_aq,2018-05-31 13:00:00,1527771600,40.13,116.66,Suburban Stations,23,74,72,0.4,140,3,CLEAR_NIGHT,27.52,1008.43,19.48,202.56,2.39
pingchang_aq,2018-05-31 13:00:00,1527771600,40.22,116.23,Suburban Stations,,6,26,0.7,171,6,CLEAR_NIGHT,29,989.97,18.22,242.2,1.76
mentougou_aq,2018-05-31 13:00:00,1527771600,39.94,116.11,Suburban Stations,25,90,53,0.4,151,4,CLEAR_NIGHT,28.25,984.89,19.57,220.71,5.27
pinggu_aq,2018-05-31 13:00:00,1527771600,40.14,117.1,Suburban Stations,26,89,42,0.5,133,2,CLEAR_NIGHT,24.87,995.3,27.09,123.19,3.46
huairou_aq,2018-05-31 13:00:00,1527771600,40.33,116.63,Suburban Stations,20,96,36,0.6,146,2,CLEAR_NIGHT,26.3,989.37,24.2,266.7,1.07
miyun_aq,2018-05-31 13:00:00,1527771600,40.37,116.83,Suburban Stations,25,32,27,0.4,177,2,CLEAR_NIGHT,26,989.63,28.19,149.5,1.38
yanqin_aq,2018-05-31 13:00:00,1527771600,40.45,115.97,Suburban Stations,30,83,20,0.5,194,3,CLEAR_NIGHT,25,938.91,25.46,170.15,1.76
dingling_aq,2018-05-31 13:00:00,1527771600,40.29,116.22,Other Stations,24,56,16,0.4,151,5,CLEAR_NIGHT,28.79,980.43,19.79,248.67,1.4
badaling_aq,2018-05-31 13:00:00,1527771600,40.37,115.99,Other Stations,35,87,32,0.5,171,2,CLEAR_NIGHT,25.56,945.28,24.72,177.71,1.78
miyunshuiku_aq,2018-05-31 13:00:00,1527771600,40.5,116.91,Other Stations,19,62,15,0.4,209,3,CLEAR_NIGHT,26,979.94,32.73,142.53,2.19
donggaocun_aq,2018-05-31 13:00:00,1527771600,40.1,117.12,Other Stations,18,27,7,0.2,156,3,CLEAR_NIGHT,24.8,997.19,26.37,129.97,3.5
yongledian_aq,2018-05-31 13:00:00,1527771600,39.71,116.78,Other Stations,38,131,100,0.9,28,2,CLEAR_NIGHT,23.93,1011.44,19.93,199.54,10.02
yufa_aq,2018-05-31 13:00:00,1527771600,39.52,116.3,Other Stations,28,147,51,0.5,87,3,CLEAR_NIGHT,24.05,1010.12,19.76,195.06,8.3
liulihe_aq,2018-05-31 13:00:00,1527771600,39.58,116,Other Stations,,,95,0.4,60,3,CLEAR_NIGHT,26.21,1002.42,20.02,226.29,4.68
qianmen_aq,2018-05-31 13:00:00,1527771600,39.9,116.39,Stations Near Traffic,26,74,65,0.5,125,3,CLEAR_NIGHT,29.15,1007.69,16.07,210.86,6.45
yongdingmennei_aq,2018-05-31 13:00:00,1527771600,39.88,116.39,Stations Near Traffic,24,62,69,0.4,115,5,CLEAR_NIGHT,29.23,1007.75,16.27,210.96,6.63
xizhimenbei_aq,2018-05-31 13:00:00,1527771600,39.95,116.35,Stations Near Traffic,22,66,100,0.6,100,4,CLEAR_NIGHT,29.86,1004.65,15.74,217.14,4.72
nansanhuan_aq,2018-05-31 13:00:00,1527771600,39.86,116.37,Stations Near Traffic,17,77,102,0.7,74,2,CLEAR_NIGHT,28.8,1007.71,16.61,210.5,7.11
dongsihuan_aq,2018-05-31 13:00:00,1527771600,39.94,116.48,Stations Near Traffic,29,56,45,0.4,152,4,CLEAR_NIGHT,29.31,1008.91,16.25,210.44,5.95
dongsi_aq,2018-05-31 14:00:00,1527775200,39.93,116.42,Urban Stations,23,78,38,0.4,135,3,CLEAR_NIGHT,28.39,1007.96,17.4,217.61,6.02
tiantan_aq,2018-05-31 14:00:00,1527775200,39.89,116.41,Urban Stations,18,63,46,0.5,98,2,CLEAR_NIGHT,27.95,1008.31,17.43,214.21,6.76
guanyuan_aq,2018-05-31 14:00:00,1527775200,39.93,116.34,Urban Stations,27,85,42,0.5,133,3,CLEAR_NIGHT,28.14,1006.52,17.3,222.01,6.07
wanshouxigong_aq,2018-05-31 14:00:00,1527775200,39.88,116.35,Urban Stations,21,76,42,0.6,99,2,CLEAR_NIGHT,27.79,1007.62,17.55,217.11,6.9
aotizhongxin_aq,2018-05-31 14:00:00,1527775200,39.98,116.4,Urban Stations,26,64,35,0.5,156,4,CLEAR_NIGHT,28.48,1006.9,17.11,227.99,4.26
nongzhanguan_aq,2018-05-31 14:00:00,1527775200,39.94,116.46,Urban Stations,21,57,51,0.6,126,5,CLEAR_NIGHT,27.51,1009.19,17.66,210.66,6.23
wanliu_aq,2018-05-31 14:00:00,1527775200,39.99,116.29,Urban Stations,25,102,63,0.4,131,4,CLEAR_NIGHT,28.36,1003.52,17.06,236.99,4.37
beibuxinqu_aq,2018-05-31 14:00:00,1527775200,40.09,116.17,Urban Stations,13,70,20,0.5,162,3,CLEAR_NIGHT,25.81,990.38,18.8,262.43,3.82
zhiwuyuan_aq,2018-05-31 14:00:00,1527775200,40,116.21,Urban Stations,,,,,,,CLEAR_NIGHT,28.32,998.2,17.53,243.17,4.44
fengtaihuayuan_aq,2018-05-31 14:00:00,1527775200,39.86,116.28,Urban Stations,31,88,64,0.5,75,3,CLEAR_NIGHT,27.28,1006.24,17.48,221.58,6.96
yungang_aq,2018-05-31 14:00:00,1527775200,39.82,116.15,Urban Stations,34,86,63,0.4,88,2,CLEAR_NIGHT,26.35,997.27,19.38,232.51,7.01
gucheng_aq,2018-05-31 14:00:00,1527775200,39.91,116.18,Urban Stations,32,60,44,0.4,151,3,CLEAR_NIGHT,27.63,999.99,18,231.03,6.09
fangshan_aq,2018-05-31 14:00:00,1527775200,39.74,116.14,Suburban Stations,36,111,55,0.5,138,2,CLEAR_NIGHT,26.07,1000.04,19.54,232.15,7.19
daxing_aq,2018-05-31 14:00:00,1527775200,39.72,116.4,Suburban Stations,20,83,29,0.3,144,3,CLEAR_NIGHT,25.26,1009.86,19.61,206.48,10.14
yizhuang_aq,2018-05-31 14:00:00,1527775200,39.8,116.51,Suburban Stations,32,141,86,0.5,90,4,CLEAR_NIGHT,27.71,1010.03,19.07,204.07,9.76
tongzhou_aq,2018-05-31 14:00:00,1527775200,39.89,116.66,Suburban Stations,15,99,61,0.4,108,3,CLEAR_NIGHT,22.93,1010.97,19.64,197.7,7.63
shunyi_aq,2018-05-31 14:00:00,1527775200,40.13,116.66,Suburban Stations,27,87,97,0.5,82,3,CLEAR_NIGHT,24.58,1008.76,20.7,184.59,1.98
pingchang_aq,2018-05-31 14:00:00,1527775200,40.22,116.23,Suburban Stations,21,71,31,0.9,143,6,CLEAR_NIGHT,25,989,19.24,289.67,3.31
mentougou_aq,2018-05-31 14:00:00,1527775200,39.94,116.11,Suburban Stations,29,102,93,0.5,87,3,CLEAR_NIGHT,27.02,985.9,20.55,241.65,5.84
pinggu_aq,2018-05-31 14:00:00,1527775200,40.14,117.1,Suburban Stations,65,,32,0.4,134,2,CLEAR_NIGHT,23.13,995.87,27.68,120.34,3.78
huairou_aq,2018-05-31 14:00:00,1527775200,40.33,116.63,Suburban Stations,24,80,19,0.5,157,2,CLEAR_NIGHT,24.07,990.02,24.41,261.22,2.28
miyun_aq,2018-05-31 14:00:00,1527775200,40.37,116.83,Suburban Stations,30,80,36,0.5,140,2,CLEAR_NIGHT,24,990.15,28.57,97.39,2.09
yanqin_aq,2018-05-31 14:00:00,1527775200,40.45,115.97,Suburban Stations,24,132,28,0.5,151,2,CLEAR_NIGHT,24,939.37,26.39,282.49,1.92
dingling_aq,2018-05-31 14:00:00,1527775200,40.29,116.22,Other Stations,19,51,16,0.4,144,5,CLEAR_NIGHT,24.95,974.92,21.36,298.8,3.36
badaling_aq,2018-05-31 14:00:00,1527775200,40.37,115.99,Other Stations,37,95,130,0.5,63,2,CLEAR_NIGHT,24.14,945.75,25.82,277.86,2.39
miyunshuiku_aq,2018-05-31 14:00:00,1527775200,40.5,116.91,Other Stations,21,58,14,0.4,195,2,CLEAR_NIGHT,24,980.44,32.77,99.22,2.13
donggaocun_aq,2018-05-31 14:00:00,1527775200,40.1,117.12,Other Stations,17,67,11,0.3,163,3,CLEAR_NIGHT,23.2,997.77,27.22,129.33,3.66
yongledian_aq,2018-05-31 14:00:00,1527775200,39.71,116.78,Other Stations,80,170,92,0.9,49,2,CLEAR_NIGHT,22.09,1012.03,21,199.34,11.45
